Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
631-41-3108,Ikeja,Lagos,Normal,Female,Home and lifestyle,4633.00,7,1621.55,34052.55,3/3/2019,1:23:00 PM,Credit card,32431.00,4.761904762,1621.55,7.4
594-34-4444,Ikeja,Lagos,Member,Female,Electronic accessories,9716.00,1,485.80,10201.80,3/8/2019,8:38:00 PM,Ewallet,9716.00,4.761904762,485.80,7.2
583-41-4548,Trans-Amadi,Port Harcourt,Normal,Male,Home and lifestyle,1667.00,7,583.45,12252.45,2/7/2019,11:36:00 AM,Ewallet,11669.00,4.761904762,583.45,7.4
556-97-7101,Trans-Amadi,Port Harcourt,Normal,Female,ELECTRONIC ACCESSORIES   ,6322.00,2,632.20,13276.20,1/1/2019,3:51:00 PM,Cash,12644.00,4.761904762,632.20,8.5
427-45-9297,Wuse,Abuja,Member,Female,Home and lifestyle,4073.00,7,1425.55,29936.55,3/12/2019,11:01:00 AM,Ewallet,28511.00,4.761904762,1425.55,5.4
595-94-9924,Ikeja,Lagos,Member,Female,Health and beauty,2773.00,5,693.25,14558.25,3/26/2019,8:21:00 PM,Credit card,13865.00,4.761904762,693.25,4.2
565-17-3836,Ikeja,Lagos,Member,Female,HEALTH AND BEAUTY   ,4767.00,4,953.40,20021.40,3/12/2019,2:21:00 PM,Cash,19068.00,4.761904762,953.40,9.1
677-11-0152,Trans-Amadi,Port Harcourt,Normal,Female,Food and beverages,9326.00,9,4196.70,88130.70,1/16/2019,6:08:00 PM,Cash,83934.00,4.761904762,4196.70,8.8
244-08-0162,Wuse,Abuja,Normal,Female,Health and beauty,3421.00,10,1710.50,35920.50,1/2/2019,1:00:00 PM,Cash,34210.00,4.761904762,1710.50,5.1
706-36-6154,Ikeja,Lagos,Member,Male,Home and lifestyle,1936.00,9,871.20,18295.20,1/18/2019,6:43:00 PM,Ewallet,17424.00,4.761904762,871.20,8.7
608-27-6295,Wuse,Abuja,Member,Male,Electronic accessories,5289.00,6,1586.70,33320.70,1/19/2019,5:34:00 PM,Credit card,31734.00,4.761904762,1586.70,9.8
226-71-3580,Trans-Amadi,Port Harcourt,Normal,Female,Sports and travel,2375.00,9,1068.75,22443.75,1/31/2019,12:02:00 PM,Cash,21375.00,4.761904762,1068.75,9.5
759-98-4285,Trans-Amadi,Port Harcourt,Member,Female,Health and beauty,8587.00,7,3005.45,63114.45,2/27/2019,7:01:00 PM,Credit card,60109.00,4.761904762,3005.45,8.0
338-65-2210,Trans-Amadi,Port Harcourt,Member,Female,Health and beauty,6860.00,10,3430.00,72030.00,2/5/2019,7:57:00 PM,Cash,68600.00,4.761904762,3430.00,9.1
132-23-6451,Ikeja,Lagos,Member,Male,Health and beauty,2097.00,5,524.25,11009.25,1/4/2019,1:21:00 PM,Cash,10485.00,4.761904762,524.25,7.8
286-43-6208,Trans-Amadi,Port Harcourt,Normal,Female,FOOD AND BEVERAGES   ,8780.00,9,3951.00,82971.00,3/16/2019,7:08:00 PM,Cash,79020.00,4.761904762,3951.00,9.2
648-94-3045,Trans-Amadi,Port Harcourt,Normal,Male,Health and beauty,5895.00,10,2947.50,61897.50,2/7/2019,2:27:00 PM,Ewallet,58950.00,4.761904762,2947.50,8.1
651-61-0874,Trans-Amadi,Port Harcourt,Normal,Male,Home and lifestyle,4622.00,4,924.40,19412.40,3/12/2019,8:04:00 PM,Credit card,18488.00,4.761904762,924.40,6.2
721-86-6247,Ikeja,Lagos,Normal,Female,Home and lifestyle,6342.00,8,2536.80,53272.80,3/11/2019,12:55:00 PM,Ewallet,50736.00,4.761904762,2536.80,7.4
459-45-2396,Ikeja,Lagos,Member,Female,Food and beverages,9960.00,3,1494.00,31374.00,2/25/2019,6:45:00 PM,Cash,29880.00,4.761904762,1494.00,5.8
250-17-5703,Ikeja,Lagos,Member,Male,Food and beverages,1885.00,10,942.50,19792.50,2/27/2019,6:24:00 PM,Ewallet,18850.00,4.761904762,942.50,5.6
319-74-2561,Ikeja,Lagos,Member,Female,Electronic accessories,9464.00,3,1419.60,29811.60,2/21/2019,4:55:00 PM,Cash,28392.00,4.761904762,1419.60,5.5
123-35-4896,Trans-Amadi,Port Harcourt,Normal,Female,Sports and travel,4666.00,9,2099.70,44093.70,2/17/2019,7:11:00 PM,Ewallet,41994.00,4.761904762,2099.70,5.3
525-09-8450,Wuse,Abuja,Normal,Male,Electronic accessories,7213.00,10,3606.50,75736.50,1/31/2019,3:12:00 PM,Credit card,72130.00,4.761904762,3606.50,4.2
400-89-4171,Trans-Amadi,Port Harcourt,Normal,Female,Sports and travel,8097.00,8,3238.80,68014.80,28-01-2019,1:05:00 PM,Cash,64776.00,4.761904762,3238.80,9.3
286-75-7818,Wuse,Abuja,Normal,Male,Fashion accessories,6908.00,2,690.80,14506.80,1/31/2019,7:48:00 PM,Credit card,13816.00,4.761904762,690.80,6.9
831-64-0259,Wuse,Abuja,Normal,Female,Fashion accessories,3975.00,5,993.75,20868.75,2/22/2019,10:43:00 AM,Ewallet,19875.00,4.761904762,993.75,9.6
434-83-9547,Trans-Amadi,Port Harcourt,Member,Male,Food and beverages,3847.00,8,1538.80,32314.80,23-01-2019,11:51:00 AM,Cash,30776.00,4.761904762,1538.80,7.7
527-09-6272,Ikeja,Lagos,Member,Female,ELECTRONIC ACCESSORIES   ,2845.00,5,711.25,14936.25,3/21/2019,10:17:00 AM,Credit card,14225.00,4.761904762,711.25,9.1
574-80-1489,Wuse,Abuja,Member,Female,FOOD AND BEVERAGES   ,6285.00,4,1257.00,26397.00,2/25/2019,1:22:00 PM,Ewallet,25140.00,4.761904762,1257.00,8.7
287-21-9091,Ikeja,Lagos,Member,Female,Home and lifestyle,7467.00,9,3360.15,70563.15,1/22/2019,10:55:00 AM,Ewallet,67203.00,4.761904762,3360.15,9.4
472-15-9636,Ikeja,Lagos,Normal,Male,Home and lifestyle,5093.00,8,2037.20,42781.20,3/22/2019,7:36:00 PM,Ewallet,40744.00,4.761904762,2037.20,9.2
751-69-0068,Trans-Amadi,Port Harcourt,Normal,Male,Sports and travel,9924.00,9,4465.80,93781.80,3/19/2019,7:09:00 PM,Ewallet,89316.00,4.761904762,4465.80,9.0
339-38-9982,Wuse,Abuja,Member,Male,Fashion accessories,5986.00,2,598.60,12570.60,1/13/2019,2:55:00 PM,Ewallet,11972.00,4.761904762,598.60,6.7
135-13-8269,Wuse,Abuja,Member,Female,Food and beverages,7888.00,2,788.80,16564.80,1/26/2019,4:04:00 PM,Cash,15776.00,4.761904762,788.80,9.1
695-09-5146,Wuse,Abuja,Member,Female,Food and beverages,9879.00,3,1481.85,31118.85,2/23/2019,8:00:00 PM,Ewallet,29637.00,4.761904762,1481.85,6.4
269-04-5750,Wuse,Abuja,Member,Male,Fashion accessories,7382.00,4,1476.40,31004.40,2/21/2019,6:31:00 PM,Cash,29528.00,4.761904762,1476.40,6.7
300-71-4605,Trans-Amadi,Port Harcourt,Member,Female,ELECTRONIC ACCESSORIES   ,8604.00,5,2151.00,45171.00,2/25/2019,11:24:00 AM,Ewallet,43020.00,4.761904762,2151.00,4.8
888-02-0338,Ikeja,Lagos,Normal,Male,Electronic accessories,2623.00,9,1180.35,24787.35,1/25/2019,8:24:00 PM,Ewallet,23607.00,4.761904762,1180.35,5.9
886-54-6089,Ikeja,Lagos,Normal,Female,Home and lifestyle,1143.00,6,342.90,7200.90,1/15/2019,5:24:00 PM,Cash,6858.00,4.761904762,342.90,7.7
811-35-1094,Wuse,Abuja,Member,Male,Electronic accessories,5045.00,6,1513.50,31783.50,2/6/2019,3:16:00 PM,Credit card,30270.00,4.761904762,1513.50,8.9
349-97-8902,Wuse,Abuja,Member,Male,Food and beverages,5789.00,2,578.90,12156.90,1/17/2019,10:37:00 AM,Ewallet,11578.00,4.761904762,578.90,8.9
227-50-3718,Ikeja,Lagos,Normal,Male,Health and beauty,1462.00,5,365.50,7675.50,3/4/2019,12:23:00 PM,Cash,7310.00,4.761904762,365.50,4.4
871-79-8483,Wuse,Abuja,Member,Female,Fashion accessories,9413.00,5,2353.25,49418.25,2/25/2019,7:39:00 PM,Credit card,47065.00,4.761904762,2353.25,4.8
139-20-0155,Wuse,Abuja,Member,Male,Electronic accessories,4030.00,10,2015.00,42315.00,1/24/2019,5:37:00 PM,Credit card,40300.00,4.761904762,2015.00,7.0
883-17-4236,Trans-Amadi,Port Harcourt,Normal,Female,Sports and travel,1439.00,2,143.90,3021.90,3/2/2019,7:44:00 PM,Credit card,2878.00,4.761904762,143.90,7.2
382-03-4532,Ikeja,Lagos,Member,Female,Health and beauty,1833.00,1,91.65,1924.65,2/2/2019,6:50:00 PM,Cash,1833.00,4.761904762,91.65,4.3
633-44-8566,Ikeja,Lagos,Member,Female,Food and beverages,4938.00,7,1728.30,36294.30,3/27/2019,8:35:00 PM,Credit card,34566.00,4.761904762,1728.30,7.3
237-01-6122,Trans-Amadi,Port Harcourt,Member,Female,Home and lifestyle,8079.00,9,3635.55,76346.55,2/1/2019,8:31:00 PM,Credit card,72711.00,4.761904762,3635.55,9.5
539-21-7227,Wuse,Abuja,Normal,Female,Sports and travel,5154.00,5,1288.50,27058.50,1/26/2019,5:45:00 PM,Cash,25770.00,4.761904762,1288.50,4.2
225-32-0908,Trans-Amadi,Port Harcourt,Member,Female,Sports and travel,4486.00,10,2243.00,47103.00,1/26/2019,7:54:00 PM,Ewallet,44860.00,4.761904762,2243.00,8.2
878-30-2331,Trans-Amadi,Port Harcourt,Member,Female,SPORTS AND TRAVEL   ,5455.00,10,2727.50,57277.50,3/2/2019,11:22:00 AM,Credit card,54550.00,4.761904762,2727.50,7.1
885-56-0389,Trans-Amadi,Port Harcourt,Member,Male,Fashion accessories,5235.00,1,261.75,5496.75,2/12/2019,5:49:00 PM,Cash,5235.00,4.761904762,261.75,4.0
760-27-5490,Trans-Amadi,Port Harcourt,Normal,Male,Fashion accessories,1562.00,8,624.80,13120.80,1/20/2019,8:37:00 PM,Ewallet,12496.00,4.761904762,624.80,9.1
687-47-8271,Ikeja,Lagos,Normal,Male,Fashion accessories,9898.00,10,4949.00,103929.00,2/8/2019,4:20:00 PM,Credit card,98980.00,4.761904762,4949.00,8.7
725-32-9708,Wuse,Abuja,Member,Female,Fashion accessories,6871.00,4,1374.20,28858.20,1/4/2019,7:01:00 PM,Cash,27484.00,4.761904762,1374.20,4.1
327-40-9673,Wuse,Abuja,Member,Male,Sports and travel,7260.00,6,2178.00,45738.00,1/13/2019,7:51:00 PM,Cash,43560.00,4.761904762,2178.00,6.9
649-11-3678,Trans-Amadi,Port Harcourt,Normal,Female,Food and beverages,2293.00,9,1031.85,21668.85,2/26/2019,8:26:00 PM,Cash,20637.00,4.761904762,1031.85,5.5
235-06-8510,Trans-Amadi,Port Harcourt,Member,Male,HOME AND LIFESTYLE   ,8572.00,3,1285.80,27001.80,24-01-2019,8:59:00 PM,Ewallet,25716.00,4.761904762,1285.80,5.1
127-47-6963,Ikeja,Lagos,Normal,Male,Health and beauty,5171.00,4,1034.20,21718.20,3/9/2019,1:53:00 PM,Credit card,20684.00,4.761904762,1034.20,9.8
381-20-0914,Ikeja,Lagos,Member,Female,Fashion accessories,2001.00,9,900.45,18909.45,1/12/2019,3:48:00 PM,Credit card,18009.00,4.761904762,900.45,5.7
640-48-5028,Wuse,Abuja,Member,Female,Home and lifestyle,8839.00,9,3977.55,83528.55,3/2/2019,12:40:00 PM,Cash,79551.00,4.761904762,3977.55,6.3
718-57-9773,Trans-Amadi,Port Harcourt,Normal,Female,Sports and travel,4933.00,10,2466.50,51796.50,2/3/2019,4:40:00 PM,Credit card,49330.00,4.761904762,2466.50,9.4
435-13-4908,Ikeja,Lagos,Member,Male,Fashion accessories,8668.00,8,3467.20,72811.20,1/24/2019,6:04:00 PM,Credit card,69344.00,4.761904762,3467.20,7.2
258-69-7810,Trans-Amadi,Port Harcourt,Normal,Female,Fashion accessories,3685.00,5,921.25,19346.25,1/26/2019,6:53:00 PM,Cash,18425.00,4.761904762,921.25,9.2
394-55-6384,Trans-Amadi,Port Harcourt,Member,Female,Sports and travel,7019.00,9,3158.55,66329.55,1/25/2019,1:38:00 PM,Cash,63171.00,4.761904762,3158.55,6.7
729-09-9681,Ikeja,Lagos,Member,Male,Home and lifestyle,2591.00,6,777.30,16323.30,2/5/2019,10:16:00 AM,Ewallet,15546.00,4.761904762,777.30,8.7
110-48-7033,Wuse,Abuja,Member,Male,Fashion accessories,3262.00,4,652.40,13700.40,29-01-2019,2:12:00 PM,Cash,13048.00,4.761904762,652.40,9.0
174-64-0215,Wuse,Abuja,Normal,Male,Sports and travel,6974.00,10,3487.00,73227.00,3/5/2019,5:49:00 PM,Credit card,69740.00,4.761904762,3487.00,8.9
825-94-5922,Wuse,Abuja,Normal,Male,Sports and travel,2531.00,2,253.10,5315.10,3/2/2019,7:26:00 PM,Ewallet,5062.00,4.761904762,253.10,7.2
186-79-9562,Wuse,Abuja,Normal,Male,Health and beauty,7177.00,7,2511.95,52750.95,3/29/2019,2:06:00 PM,Cash,50239.00,4.761904762,2511.95,8.9
862-59-8517,Trans-Amadi,Port Harcourt,Normal,Female,Food and beverages,9024.00,6,2707.20,56851.20,1/27/2019,11:17:00 AM,Cash,54144.00,4.761904762,2707.20,6.2
191-10-6171,Wuse,Abuja,Normal,Female,Fashion accessories,3962.00,7,1386.70,29120.70,1/25/2019,1:18:00 PM,Cash,27734.00,4.761904762,1386.70,7.5
518-71-6847,Wuse,Abuja,Member,Male,FOOD AND BEVERAGES   ,2660.00,6,798.00,16758.00,2/26/2019,3:10:00 PM,Ewallet,15960.00,4.761904762,798.00,4.9
163-56-7055,Trans-Amadi,Port Harcourt,Member,Female,Fashion accessories,4871.00,1,243.55,5114.55,3/26/2019,7:20:00 PM,Cash,4871.00,4.761904762,243.55,4.1
316-55-4634,Wuse,Abuja,Member,Male,Food and beverages,8005.00,5,2001.25,42026.25,1/26/2019,12:45:00 PM,Credit card,40025.00,4.761904762,2001.25,9.4
784-08-0310,Trans-Amadi,Port Harcourt,Member,Female,Food and beverages,2104.00,4,420.80,8836.80,1/13/2019,1:58:00 PM,Cash,8416.00,4.761904762,420.80,7.6
191-29-0321,Wuse,Abuja,Member,Female,Fashion accessories,1977.00,10,988.50,20758.50,27-02-2019,6:57:00 PM,Credit card,19770.00,4.761904762,988.50,5.0
884-80-6021,Ikeja,Lagos,Member,Female,Electronic accessories,7347.00,10,3673.50,77143.50,3/23/2019,1:14:00 PM,Ewallet,73470.00,4.761904762,3673.50,9.5
568-88-3448,Ikeja,Lagos,Normal,Male,Health and beauty,2500.00,1,125.00,2625.00,3/3/2019,3:09:00 PM,Ewallet,2500.00,4.761904762,125.00,5.5
652-49-6720,Trans-Amadi,Port Harcourt,Member,Female,Electronic accessories,6095.00,1,304.75,6399.75,2/18/2019,11:40:00 AM,Ewallet,6095.00,4.761904762,304.75,5.9
169-52-4504,Ikeja,Lagos,Normal,Female,Electronic accessories,1569.00,3,235.35,4942.35,3/14/2019,2:13:00 PM,Credit card,4707.00,4.761904762,235.35,5.8
593-08-5916,Ikeja,Lagos,Normal,Female,Fashion accessories,1550.00,1,77.50,1627.50,3/19/2019,3:23:00 PM,Credit card,1550.00,4.761904762,77.50,7.4
606-80-4905,Trans-Amadi,Port Harcourt,Member,Female,Sports and travel,1915.00,6,574.50,12064.50,1/29/2019,10:01:00 AM,Credit card,11490.00,4.761904762,574.50,6.8
426-39-2418,Trans-Amadi,Port Harcourt,Normal,Male,Electronic accessories,6141.00,7,2149.35,45136.35,14-01-2019,10:02:00 AM,Cash,42987.00,4.761904762,2149.35,9.8
183-21-3799,Trans-Amadi,Port Harcourt,Normal,Female,Electronic accessories,7763.00,9,3493.35,73360.35,2/19/2019,3:14:00 PM,Ewallet,69867.00,4.761904762,3493.35,7.2
760-53-9233,Ikeja,Lagos,Member,Male,Fashion accessories,4128.00,3,619.20,13003.20,3/26/2019,6:37:00 PM,Credit card,12384.00,4.761904762,619.20,8.5
322-02-2271,Wuse,Abuja,Normal,Female,Sports and travel,4297.00,3,644.55,13535.55,2/3/2019,11:46:00 AM,Cash,12891.00,4.761904762,644.55,9.3
629-42-4133,Trans-Amadi,Port Harcourt,Normal,Male,Health and beauty,2180.00,8,872.00,18312.00,2/19/2019,7:24:00 PM,Cash,17440.00,4.761904762,872.00,8.3
767-54-1907,Wuse,Abuja,Member,Female,Fashion accessories,2956.00,5,739.00,15519.00,2/13/2019,4:59:00 PM,Cash,14780.00,4.761904762,739.00,6.9
420-04-7590,Wuse,Abuja,Normal,Male,Home and lifestyle,9970.00,3,1495.50,31405.50,3/18/2019,11:29:00 AM,Ewallet,29910.00,4.761904762,1495.50,4.7
700-81-1757,Ikeja,Lagos,Normal,Female,Electronic accessories,2631.00,5,657.75,13812.75,1/18/2019,8:59:00 PM,Credit card,13155.00,4.761904762,657.75,8.8
734-91-1155,Wuse,Abuja,Normal,Female,Electronic accessories,4571.00,3,685.65,14398.65,3/26/2019,10:34:00 AM,Credit card,13713.00,4.761904762,685.65,7.7
491-38-3499,Ikeja,Lagos,Member,Male,Fashion accessories,5545.00,1,277.25,5822.25,2/26/2019,5:46:00 PM,Credit card,5545.00,4.761904762,277.25,4.9
408-26-9866,Trans-Amadi,Port Harcourt,Normal,Female,Sports and travel,7398.00,7,2589.30,54375.30,3/2/2019,4:42:00 PM,Ewallet,51786.00,4.761904762,2589.30,4.1
595-86-2894,Trans-Amadi,Port Harcourt,Member,Male,Fashion accessories,9698.00,4,1939.60,40731.60,2/6/2019,5:20:00 PM,Ewallet,38792.00,4.761904762,1939.60,9.4
834-45-5519,Wuse,Abuja,Normal,Female,Electronic accessories,4300.00,4,860.00,18060.00,1/31/2019,8:48:00 PM,Ewallet,17200.00,4.761904762,860.00,7.6
783-09-1637,Wuse,Abuja,Normal,Female,Sports and travel,6743.00,5,1685.75,35400.75,3/6/2019,6:13:00 PM,Ewallet,33715.00,4.761904762,1685.75,6.3
559-98-9873,Ikeja,Lagos,Member,Female,Fashion accessories,5365.00,7,1877.75,39432.75,2/10/2019,12:56:00 PM,Ewallet,37555.00,4.761904762,1877.75,5.2
199-75-8169,Ikeja,Lagos,Member,Female,Sports and travel,1581.00,10,790.50,16600.50,3/6/2019,12:27:00 PM,Credit card,15810.00,4.761904762,790.50,8.6
308-47-4913,Ikeja,Lagos,Member,Female,Sports and travel,5226.00,10,2613.00,54873.00,3/9/2019,12:45:00 PM,Credit card,52260.00,4.761904762,2613.00,6.2
393-65-2792,Trans-Amadi,Port Harcourt,Member,Female,Food and beverages,8948.00,10,4474.00,93954.00,1/6/2019,12:46:00 PM,Credit card,89480.00,4.761904762,4474.00,9.6
892-05-6689,Ikeja,Lagos,Normal,Female,Home and lifestyle,2832.00,5,708.00,14868.00,3/11/2019,1:28:00 PM,Ewallet,14160.00,4.761904762,708.00,6.2
687-15-1097,Trans-Amadi,Port Harcourt,Member,Female,Health and beauty,2112.00,2,211.20,4435.20,1/3/2019,7:17:00 PM,Cash,4224.00,4.761904762,211.20,9.7
243-47-2663,Trans-Amadi,Port Harcourt,Member,Male,Electronic accessories,1877.00,6,563.10,11825.10,1/28/2019,4:43:00 PM,Credit card,11262.00,4.761904762,563.10,5.5
102-06-2002,Trans-Amadi,Port Harcourt,Member,Male,Sports and travel,2525.00,5,631.25,13256.25,3/20/2019,5:52:00 PM,Cash,12625.00,4.761904762,631.25,6.1
894-41-5205,Trans-Amadi,Port Harcourt,Normal,Female,Food and beverages,4318.00,8,1727.20,36271.20,1/19/2019,7:39:00 PM,Credit card,34544.00,4.761904762,1727.20,8.3
460-93-5834,Ikeja,Lagos,Normal,Male,Sports and travel,4558.00,7,1595.30,33501.30,1/13/2019,10:03:00 AM,Cash,31906.00,4.761904762,1595.30,5.0
105-31-1824,Ikeja,Lagos,Member,Male,Sports and travel,6952.00,7,2433.20,51097.20,2/1/2019,3:10:00 PM,Credit card,48664.00,4.761904762,2433.20,8.5
129-29-8530,Ikeja,Lagos,Member,Female,Sports and travel,6262.00,5,1565.50,32875.50,3/10/2019,7:15:00 PM,Ewallet,31310.00,4.761904762,1565.50,7.0
217-58-1179,Ikeja,Lagos,Member,Male,Home and lifestyle,6265.00,4,1253.00,26313.00,1/5/2019,11:25:00 AM,Cash,25060.00,4.761904762,1253.00,4.2
480-63-2856,Trans-Amadi,Port Harcourt,Member,Female,Food and beverages,1925.00,8,770.00,16170.00,1/23/2019,6:37:00 PM,Ewallet,15400.00,4.761904762,770.00,6.6
850-41-9669,Ikeja,Lagos,Normal,Female,Electronic accessories,7506.00,9,3377.70,70931.70,3/19/2019,1:25:00 PM,Ewallet,67554.00,4.761904762,3377.70,6.2
848-95-6252,Trans-Amadi,Port Harcourt,Member,Female,Home and lifestyle,8627.00,1,431.35,9058.35,2/20/2019,1:24:00 PM,Ewallet,8627.00,4.761904762,431.35,7.0
730-70-9830,Trans-Amadi,Port Harcourt,Normal,Female,Home and lifestyle,7011.00,6,2103.30,44169.30,3/14/2019,5:54:00 PM,Ewallet,42066.00,4.761904762,2103.30,5.2
156-20-0370,Wuse,Abuja,Normal,Female,Electronic accessories,2545.00,1,127.25,2672.25,3/10/2019,6:10:00 PM,Credit card,2545.00,4.761904762,127.25,5.1
273-16-6619,Wuse,Abuja,Member,Female,Home and lifestyle,3320.00,2,332.00,6972.00,3/15/2019,12:20:00 PM,Credit card,6640.00,4.761904762,332.00,4.4
692-27-8933,Wuse,Abuja,Normal,Female,Sports and travel,5795.00,6,1738.50,36508.50,2/24/2019,1:02:00 PM,Cash,34770.00,4.761904762,1738.50,5.2
512-98-1403,Ikeja,Lagos,Member,Female,Electronic accessories,2648.00,3,397.20,8341.20,3/21/2019,10:40:00 AM,Ewallet,7944.00,4.761904762,397.20,4.7
602-16-6955,Wuse,Abuja,Normal,Female,SPORTS AND TRAVEL   ,7660.00,10,3830.00,80430.00,1/24/2019,6:10:00 PM,Ewallet,76600.00,4.761904762,3830.00,6.0
585-86-8361,Ikeja,Lagos,Normal,Female,Food and beverages,2728.00,5,682.00,14322.00,2/3/2019,10:31:00 AM,Credit card,13640.00,4.761904762,682.00,8.6
862-17-9201,Wuse,Abuja,Normal,Female,Food and beverages,8405.00,6,2521.50,52951.50,1/29/2019,10:48:00 AM,Credit card,50430.00,4.761904762,2521.50,7.7
239-36-3640,Wuse,Abuja,Normal,Male,Electronic accessories,4535.00,6,1360.50,28570.50,1/31/2019,1:44:00 PM,Ewallet,27210.00,4.761904762,1360.50,6.1
252-56-2699,Ikeja,Lagos,Member,Female,Food and beverages,4319.00,10,2159.50,45349.50,2/7/2019,4:48:00 PM,Ewallet,43190.00,4.761904762,2159.50,8.2
148-41-7930,Trans-Amadi,Port Harcourt,Normal,Male,Health and beauty,9996.00,7,3498.60,73470.60,1/23/2019,10:33:00 AM,Cash,69972.00,4.761904762,3498.60,6.1
576-31-4774,Wuse,Abuja,Normal,Female,Health and beauty,7341.00,3,1101.15,23124.15,3/2/2019,1:10:00 PM,Ewallet,22023.00,4.761904762,1101.15,4.0
375-72-3056,Wuse,Abuja,Normal,Male,Sports and travel,6306.00,3,945.90,19863.90,1/19/2019,3:58:00 PM,Ewallet,18918.00,4.761904762,945.90,7.0
209-61-0206,Ikeja,Lagos,Normal,Female,Home and lifestyle,4291.00,5,1072.75,22527.75,1/5/2019,5:29:00 PM,Ewallet,21455.00,4.761904762,1072.75,6.1
139-52-2867,Trans-Amadi,Port Harcourt,Normal,Female,Fashion accessories,2251.00,7,787.85,16544.85,2/13/2019,10:50:00 AM,Credit card,15757.00,4.761904762,787.85,4.8
526-86-8552,Trans-Amadi,Port Harcourt,Member,Female,Home and lifestyle,2182.00,10,1091.00,22911.00,1/7/2019,5:36:00 PM,Cash,21820.00,4.761904762,1091.00,7.1
761-49-0439,Wuse,Abuja,Member,Female,ELECTRONIC ACCESSORIES   ,1210.00,8,484.00,10164.00,1/19/2019,10:17:00 AM,Ewallet,9680.00,4.761904762,484.00,8.6
541-48-8554,Ikeja,Lagos,Normal,Male,Sports and travel,6095.00,9,2742.75,57597.75,1/7/2019,12:08:00 PM,Credit card,54855.00,4.761904762,2742.75,6.0
660-29-7083,Trans-Amadi,Port Harcourt,Normal,Male,Electronic accessories,5587.00,10,2793.50,58663.50,1/15/2019,3:01:00 PM,Cash,55870.00,4.761904762,2793.50,5.8
821-14-9046,Wuse,Abuja,Member,Female,Fashion accessories,1748.00,6,524.40,11012.40,1/18/2019,3:04:00 PM,Credit card,10488.00,4.761904762,524.40,6.1
485-30-8700,Ikeja,Lagos,Normal,Female,Sports and travel,3326.00,5,831.50,17461.50,3/18/2019,4:10:00 PM,Credit card,16630.00,4.761904762,831.50,4.2
746-68-6593,Trans-Amadi,Port Harcourt,Member,Female,Sports and travel,8716.00,2,871.60,18303.60,1/11/2019,2:29:00 PM,Credit card,17432.00,4.761904762,871.60,9.7
589-02-8023,Ikeja,Lagos,Member,Male,FOOD AND BEVERAGES   ,8377.00,2,837.70,17591.70,1/15/2019,10:54:00 AM,Credit card,16754.00,4.761904762,837.70,7.0
560-30-5617,Wuse,Abuja,Normal,Female,Sports and travel,2477.00,5,619.25,13004.25,3/24/2019,6:27:00 PM,Cash,12385.00,4.761904762,619.25,8.5
848-62-7243,Ikeja,Lagos,Member,Female,Health and beauty,2489.00,9,1120.05,23521.05,3/15/2019,3:36:00 PM,Cash,22401.00,4.761904762,1120.05,7.4
316-66-3011,Ikeja,Lagos,Member,Female,Food and beverages,4763.00,9,2143.35,45010.35,1/23/2019,12:35:00 PM,Cash,42867.00,4.761904762,2143.35,5.0
626-43-7888,Trans-Amadi,Port Harcourt,Normal,Female,FASHION ACCESSORIES   ,6041.00,8,2416.40,50744.40,2/7/2019,12:23:00 PM,Ewallet,48328.00,4.761904762,2416.40,9.6
776-68-1096,Wuse,Abuja,Normal,Male,Home and lifestyle,4412.00,3,661.80,13897.80,3/18/2019,1:45:00 PM,Credit card,13236.00,4.761904762,661.80,7.9
670-71-7306,Wuse,Abuja,Normal,Male,Sports and travel,4463.00,6,1338.90,28116.90,1/2/2019,8:08:00 PM,Credit card,26778.00,4.761904762,1338.90,5.1
130-98-8941,Trans-Amadi,Port Harcourt,Normal,Male,Fashion accessories,6426.00,7,2249.10,47231.10,2/9/2019,10:00:00 AM,Cash,44982.00,4.761904762,2249.10,5.7
390-17-5806,Trans-Amadi,Port Harcourt,Member,Female,Food and beverages,3842.00,1,192.10,4034.10,2/2/2019,4:33:00 PM,Cash,3842.00,4.761904762,192.10,8.6
777-67-2495,Wuse,Abuja,Normal,Male,Home and lifestyle,6897.00,3,1034.55,21725.55,2/22/2019,11:26:00 AM,Ewallet,20691.00,4.761904762,1034.55,8.7
729-46-7422,Trans-Amadi,Port Harcourt,Normal,Male,FOOD AND BEVERAGES   ,3589.00,1,179.45,3768.45,2/23/2019,4:52:00 PM,Credit card,3589.00,4.761904762,179.45,7.9
717-96-4189,Trans-Amadi,Port Harcourt,Normal,Female,Electronic accessories,3549.00,6,1064.70,22358.70,02-02-2019,12:40:00 PM,Cash,21294.00,4.761904762,1064.70,4.1
274-05-5470,Ikeja,Lagos,Member,Female,Food and beverages,7347.00,4,1469.40,30857.40,2/23/2019,6:30:00 PM,Cash,29388.00,4.761904762,1469.40,6.0
364-33-8584,Wuse,Abuja,Member,Female,Food and beverages,1763.00,5,440.75,9255.75,3/8/2019,3:27:00 PM,Cash,8815.00,4.761904762,440.75,8.5
451-28-5717,Trans-Amadi,Port Harcourt,Member,Female,Home and lifestyle,8317.00,6,2495.10,52397.10,3/20/2019,11:23:00 AM,Cash,49902.00,4.761904762,2495.10,7.3
